Date,PS,T2M,T2MDEW,QV2M,PRECTOTCORR,WS50M,PS_Pa,T_K,Air_Density,WS50M_Cubed,Power
2022-05-21,97.91,29.44,20.47,15.45,0.0,7.77,9791.0,302.59,0.11274325846325793,469.0974329999999,430663.93948576297
2022-05-22,97.75,30.44,20.9,15.91,0.0,7.72,9775.0,303.59,0.1121882586695127,460.09964799999995,420323.9899921194
2022-05-23,97.69,31.4,20.86,16.0,0.0,5.8,9769.0,304.54999999999995,0.11176597447424859,195.112,177573.62463785242
2022-05-24,97.93,32.4,21.29,16.45,0.0,3.72,9793.0,305.54999999999995,0.11167387078878153,51.478848000000006,46812.86909636233
2022-05-25,98.14,31.08,22.55,17.57,2.53,3.35,9814.0,304.22999999999996,0.11239891513400886,37.595375000000004,34409.74153504482
2022-05-26,98.15,30.39,22.57,17.59,3.03,4.32,9815.0,303.53999999999996,0.1126658966586842,80.62156800000001,73965.39617108677
2022-05-27,98.12,29.77,21.21,16.25,1.48,5.38,9812.0,302.91999999999996,0.11286198768686298,155.72087199999999,143113.10078520526
2022-05-28,98.0,30.16,20.27,15.34,0.0,5.89,9800.0,303.31,0.11257901639713373,204.33646899999997,187321.74903495202
2022-05-29,97.96,30.47,20.21,15.26,0.0,5.06,9796.0,303.62,0.11241816804289792,129.55421599999997,118596.78722665716
2022-05-30,97.88,31.15,20.12,15.17,0.32,5.14,9788.0,304.29999999999995,0.11207535201026862,135.79674399999996,123932.2511548475
2022-05-31,97.85,29.9,20.99,16.02,0.09,5.51,9785.0,303.04999999999995,0.11250314025755574,167.28415099999998,153251.35085732467
2022-06-01,97.86,29.76,21.11,16.11,0.0,6.04,9786.0,302.90999999999997,0.11256664017566195,220.348864,201978.614823142
2022-06-02,97.86,30.81,20.93,15.99,0.0,3.79,9786.0,303.96,0.1121777897605269,54.439939,49728.960215433275
2022-06-03,97.85,30.91,21.28,16.33,0.02,3.71,9785.0,304.06,0.11212943713429016,51.064811,46625.794028242606
2022-06-04,97.98,28.78,19.87,14.95,0.04,4.19,9798.0,301.92999999999995,0.11307048926009226,73.56005900000002,67729.24121999845
2022-06-05,97.95,30.2,19.3,14.47,2.24,3.0,9795.0,303.34999999999997,0.11250674092839023,27.0,24735.86934898478
2022-06-06,98.02,28.01,22.29,17.28,5.13,3.44,9802.0,301.15999999999997,0.1134058643396521,40.707584,37592.02411237307
2022-06-07,97.98,29.19,21.91,16.92,2.53,5.9,9798.0,302.34,0.11291715559403208,205.37900000000005,188842.975370372
2022-06-08,97.93,30.43,21.07,16.11,0.0,4.86,9793.0,303.58,0.11239854805821266,114.79125600000002,105064.1082744163
2022-06-09,97.92,29.94,20.83,15.87,0.0,5.06,9792.0,303.09,0.11256876471990072,129.55421599999997,118755.660853318
2022-06-10,97.93,30.57,20.3,15.36,0.0,5.36,9793.0,303.71999999999997,0.11234673784904584,153.99065600000003,140876.8737688261
2022-06-11,98.03,30.13,20.2,15.23,0.0,3.55,9803.0,303.28,0.11262461891680003,44.73887499999999,41030.165008275675
2022-06-12,98.07,29.95,19.44,14.64,2.4,3.82,9807.0,303.09999999999997,0.11273748501259345,55.74296799999999,51173.2854725995
2022-06-13,98.12,29.78,21.17,16.21,3.38,3.63,9812.0,302.92999999999995,0.11285826200806963,47.832147,43958.018043719676
2022-06-14,98.07,29.6,22.05,17.1,7.62,3.69,9807.0,302.75,0.11286781736520916,50.243409,46177.89108928872
2022-06-15,98.03,28.64,21.92,16.98,10.17,4.59,9803.0,301.78999999999996,0.1131806700854472,96.70257899999999,89124.10617572353
2022-06-16,98.06,28.02,23.18,18.25,7.39,2.72,9806.0,301.16999999999996,0.11344837595630237,20.123648000000003,18590.448407544212
2022-06-17,98.06,27.97,22.99,18.03,13.44,3.91,9806.0,301.12,0.11346721369141731,59.77647100000001,55231.33395717623
2022-06-18,98.08,27.9,22.5,17.5,4.16,4.02,9808.0,301.04999999999995,0.11351674481938073,64.96480799999998,60051.37529358754
2022-06-19,98.08,27.85,23.25,18.31,26.61,3.4,9808.0,301.0,0.11353560142151019,39.303999999999995,36337.386299714395
2022-06-20,97.97,27.73,22.75,17.78,13.99,4.19,9797.0,300.88,0.1134534980781114,73.56005900000002,67958.6635634831
2022-06-21,97.85,27.46,22.54,17.58,20.11,5.34,9785.0,300.60999999999996,0.11341630902182984,152.273304,140631.99919325387
2022-06-22,98.03,27.06,22.25,17.23,3.71,3.57,9803.0,300.21,0.11377633798037078,45.499292999999994,42154.259978466194
2022-06-23,98.09,28.11,22.62,17.62,0.08,3.67,9809.0,301.26,0.11344918126678635,49.430862999999995,45665.101646989584
2022-06-24,98.01,27.44,22.29,17.28,1.38,5.75,9801.0,300.59,0.11360932094870797,190.109375,175874.29436918147
2022-06-25,97.8,27.18,21.59,16.57,1.33,6.27,9780.0,300.33,0.11346403973051247,246.49188299999994,227743.36558052534
2022-06-26,97.86,27.73,21.86,16.87,0.0,5.55,9786.0,300.88,0.11332611331962827,170.95387499999998,157758.87970091766
2022-06-27,98.02,28.34,21.33,16.33,1.26,4.76,9802.0,301.48999999999995,0.11328173440090757,107.85017599999999,99486.83567702201
2022-06-28,97.99,29.26,21.41,16.42,0.64,4.49,9799.0,302.40999999999997,0.11290254007095384,90.51884900000002,83219.97972608198
2022-06-29,97.82,29.76,22.2,17.29,8.06,4.1,9782.0,302.90999999999997,0.11252062887781783,68.92099999999998,63149.307269079436
2022-06-30,97.82,28.73,22.86,17.95,3.23,5.7,9782.0,301.88,0.11290454383655689,185.193,170263.22583237162
2022-07-01,97.82,28.68,22.55,17.61,3.15,6.46,9782.0,301.83,0.11292324717019446,269.586136,247893.86679422407
2022-07-02,97.75,28.43,22.35,17.4,1.44,6.6,9775.0,301.58,0.11293598199309422,287.496,264392.4254755934
2022-07-03,97.75,28.64,22.61,17.67,0.55,5.5,9775.0,301.78999999999996,0.11285739570389129,166.375,152898.4077008139
2022-07-04,97.77,28.35,21.48,16.48,0.3,7.57,9777.0,301.5,0.11298906166033942,433.79809300000005,399124.9805352189
2022-07-05,97.74,27.63,21.81,16.82,6.23,6.5,9774.0,300.78,0.11322477933679057,274.625,253201.58664256145
2022-07-06,97.88,27.44,21.68,16.66,3.02,5.92,9788.0,300.59,0.11345863008325208,207.474688,191684.7335840177
2022-07-07,98.06,27.26,21.73,16.68,1.81,6.46,9806.0,300.40999999999997,0.11373538626130818,269.586136,249676.70872195836
2022-07-08,97.95,27.72,21.14,16.11,2.26,7.76,9795.0,300.87,0.11343410729094684,467.288576,431632.05629142694
2022-07-09,97.78,27.89,21.31,16.29,1.85,7.69,9778.0,301.03999999999996,0.11317328730783227,454.7566090000001,419090.503743675
2022-07-10,97.82,27.81,21.2,16.18,3.03,7.79,9782.0,300.96,0.11324968000192649,472.72913900000003,435947.5351023072
2022-07-11,97.96,27.92,20.88,15.83,1.21,8.59,9796.0,301.07,0.11337032643964749,633.839779,585145.3505152424
2022-07-12,97.92,28.12,20.52,15.48,0.79,9.25,9792.0,301.27,0.11324880306354668,791.453125,729866.9339467494
2022-07-13,97.71,28.13,20.61,15.6,1.48,10.01,9771.0,301.28,0.1130021779316496,1003.0030009999999,922940.9512045175
2022-07-14,97.64,28.48,19.62,14.66,0.1,11.18,9764.0,301.63,0.11279019302902546,1397.4150319999999,1283457.879146592
2022-07-15,97.78,28.86,20.26,15.26,0.0,8.49,9778.0,302.01,0.1128097957390478,611.960049,562153.2858229865
2022-07-16,97.88,28.77,22.22,17.27,9.0,6.67,9788.0,301.91999999999996,0.11295882888422344,296.74096299999997,272949.6569230718
2022-07-17,97.96,28.29,22.85,17.89,11.02,5.8,9796.0,301.44,0.11323117098322939,195.112,179901.5268113927
2022-07-18,98.07,27.21,21.96,16.94,3.41,5.22,9807.0,300.35999999999996,0.11376591992048567,142.23664799999997,131767.5775450522
2022-07-19,98.05,28.54,22.33,17.33,1.22,3.91,9805.0,301.69,0.11324128431900989,59.77647100000001,55121.3605101142
2022-07-20,98.06,27.96,23.57,18.67,18.56,3.22,9806.0,301.10999999999996,0.113470981989172,33.38624800000001,30848.73062927998
2022-07-21,98.04,27.32,23.25,18.31,5.73,3.41,9804.0,300.46999999999997,0.11368948229655075,39.651821000000005,36708.64007476899
2022-07-22,98.08,26.06,23.34,18.38,10.51,3.04,9808.0,299.21,0.11421481911658891,28.094464000000002,26129.318158983362
2022-07-23,97.98,27.77,22.25,17.25,0.25,4.26,9798.0,300.91999999999996,0.11344999608633409,77.308776,71419.72151709648
2022-07-24,98.0,27.58,21.66,16.64,1.69,5.15,9800.0,300.72999999999996,0.11354484575338222,136.59087500000004,126291.4593372981
2022-07-25,98.1,27.64,21.65,16.61,5.41,4.23,9810.0,300.78999999999996,0.11363803540340287,75.68696700000002,70037.34735904902
2022-07-26,98.21,25.83,22.58,17.53,6.41,4.0,9821.0,298.97999999999996,0.1144541848789951,64.0,59648.08711672868
2022-07-27,98.16,26.63,22.92,17.91,1.14,3.41,9816.0,299.78,0.11409063510686003,39.651821000000005,36838.16634079784
2022-07-28,98.22,26.99,22.9,17.88,0.43,2.56,9822.0,300.14,0.11402344411167936,16.777216000000003,15577.541634808284
2022-07-29,98.21,27.21,22.96,17.95,0.76,2.3,9821.0,300.35999999999996,0.11392832665841642,12.166999999999998,11287.560643025407
2022-07-30,98.06,28.15,22.81,17.84,1.53,3.34,9806.0,301.29999999999995,0.11339942710507663,37.25970399999999,34406.07493104109
2022-07-31,97.88,27.78,23.64,18.77,9.13,3.14,9788.0,300.92999999999995,0.11333044102191454,30.959144000000002,28570.66789145853
2022-08-01,97.78,28.33,23.48,18.63,17.06,2.89,9778.0,301.47999999999996,0.1130081146714536,24.137569000000003,22212.018563393354
2022-08-02,97.69,28.14,23.27,18.41,7.38,3.55,9769.0,301.28999999999996,0.11297529797249296,44.73887499999999,41157.92055283079
2022-08-03,97.75,26.47,23.14,18.23,20.59,2.3,9775.0,299.62,0.11367476620211385,12.166999999999998,11262.438892262142
2022-08-04,97.76,26.2,22.36,17.39,10.97,3.21,9776.0,299.34999999999997,0.11378893525984582,33.076161,30647.849109456314
2022-08-05,97.79,26.75,22.59,17.61,4.33,7.11,9779.0,299.9,0.11361510747484936,359.42543100000006,332529.17565676774
2022-08-06,97.74,26.64,22.54,17.61,2.63,6.99,9774.0,299.78999999999996,0.11359868284105494,341.532099,315929.1455825738
2022-08-07,97.69,26.72,22.42,17.46,0.19,7.42,9769.0,299.87,0.11351027954157603,408.518488,377599.8202973424
2022-08-08,97.63,26.95,22.2,17.23,0.51,8.41,9763.0,300.09999999999997,0.1133536208023574,594.8233210000001,549045.3963832965
2022-08-09,97.67,27.15,21.43,16.41,0.0,8.65,9767.0,300.29999999999995,0.11332453841164644,647.2146250000001,597251.3651140525
2022-08-10,97.71,27.24,20.95,15.94,0.0,8.5,9771.0,300.39,0.11333698248026695,614.125,566778.4023890169
2022-08-11,97.87,27.78,21.63,16.6,0.0,7.41,9787.0,300.92999999999995,0.11331886251343253,406.86902100000003,375441.0020056247
2022-08-12,97.98,28.29,21.79,16.77,0.0,6.89,9798.0,301.44,0.11325428882132316,327.0827689999999,301645.73758900026
2022-08-13,98.04,27.76,21.67,16.65,0.03,6.08,9804.0,300.90999999999997,0.11352324198479481,224.75571200000002,207768.82938330577
2022-08-14,98.05,28.7,20.83,15.91,0.0,5.27,9805.0,301.84999999999997,0.11318125912275001,146.36318299999996,134893.56628866258
2022-08-15,98.18,28.52,21.52,16.52,2.72,4.45,9818.0,301.66999999999996,0.11339894332697809,88.121125,81371.79767268109
2022-08-16,98.23,27.8,23.19,18.2,6.15,3.62,9823.0,300.95,0.11372813037460354,47.43792800000001,43931.74773649544
2022-08-17,98.23,26.5,23.46,18.5,5.14,3.7,9823.0,299.65,0.1142215279033437,50.653000000000006,47112.701439712735
2022-08-18,98.12,27.13,22.88,17.9,8.05,3.72,9812.0,300.28,0.11385424706975002,51.478848000000006,47726.86687131941
2022-08-19,98.06,26.65,22.74,17.75,3.64,4.72,9806.0,299.79999999999995,0.11396680249085919,105.15404799999999,97586.38482213882
2022-08-20,98.06,28.01,22.33,17.32,0.05,6.33,9806.0,301.15999999999997,0.11345214300292067,253.63613700000002,234319.6465889638
2022-08-21,97.99,28.08,22.48,17.53,6.75,6.29,9799.0,301.22999999999996,0.11334481008816236,248.858189,229688.0736190776
2022-08-22,97.95,27.71,23.03,18.1,8.84,6.42,9795.0,300.85999999999996,0.11343787761958114,264.609288,244426.36350486963
2022-08-23,97.96,28.21,22.61,17.65,5.92,5.46,9796.0,301.35999999999996,0.11326122969599374,162.771336,150121.90627665093
2022-08-24,98.14,26.77,22.65,17.63,7.42,4.94,9814.0,299.91999999999996,0.11401414360902745,120.55378400000002,111924.31527566383
2022-08-25,98.07,26.93,22.96,17.97,10.76,4.29,9807.0,300.08,0.11387207313822006,78.95358900000001,73210.60130253455
2022-08-26,98.03,26.04,23.28,18.34,24.71,3.2,9803.0,299.19,0.11416422482398178,32.76800000000001,30462.45053580535
2022-08-27,98.0,26.85,23.49,18.57,10.28,3.01,9800.0,300.0,0.11382113821138211,27.270900999999995,25275.93797159459
2022-08-28,97.99,26.88,23.15,18.2,8.55,3.17,9799.0,300.03,0.11379814399512432,31.855013,29518.74133814824
2022-08-29,98.11,26.52,23.53,18.59,10.29,1.49,9811.0,299.66999999999996,0.1140743784481164,3.307949,3072.7822557177
2022-08-30,98.16,26.74,23.35,18.38,0.58,2.86,9816.0,299.89,0.11404878652950914,23.393655999999996,21725.692985619404
2022-08-31,98.14,25.86,23.05,18.04,8.49,1.86,9814.0,299.01,0.1143611315715846,6.434856000000001,5992.418642963195
2022-09-01,98.13,26.04,22.58,17.56,10.05,2.23,9813.0,299.19,0.11428068328039714,11.089567,10319.823922354384
2022-09-02,98.22,26.11,23.06,18.04,4.22,2.54,9822.0,299.26,0.114358739944127,16.387064000000002,15260.029782341568
2022-09-03,98.15,26.91,23.27,18.3,0.13,2.55,9815.0,300.06,0.11397255972731121,16.581374999999998,15388.83394836579
2022-09-04,98.1,26.86,24.08,19.24,4.19,2.59,9810.0,300.01,0.11393348444715026,17.373979,16118.905227405477
2022-09-05,98.07,27.38,23.96,19.1,0.75,2.93,9807.0,300.53,0.11370156625733564,25.153757000000002,23289.178961853253
2022-09-06,98.05,27.17,23.78,18.9,24.29,3.29,9805.0,300.32,0.11375786849427974,35.611289,32987.84989612671
2022-09-07,98.09,26.46,23.0,18.01,2.05,3.11,9809.0,299.60999999999996,0.11407396398128253,30.080230999999998,27941.683574459723
2022-09-08,98.05,25.69,22.95,17.96,11.77,3.68,9805.0,298.84,0.1143212523966072,49.836032,46393.30363681141
2022-09-09,97.96,26.76,23.57,18.69,1.08,4.61,9796.0,299.90999999999997,0.1138088232509242,97.97218100000002,90795.34411538891
2022-09-10,97.93,26.82,23.39,18.48,0.55,6.36,9793.0,299.96999999999997,0.11375121251962597,257.25945600000006,238293.53038488136
2022-09-11,97.91,26.35,22.71,17.72,0.08,6.83,9791.0,299.5,0.11390645268246148,318.611987,295525.73629850836
2022-09-12,97.93,26.27,22.54,17.55,0.0,6.75,9793.0,299.41999999999996,0.11396016037509918,307.546875,285396.89255017776
2022-09-13,98.17,26.99,22.83,17.84,0.02,5.24,9817.0,300.14,0.11396539919001795,143.877824,133521.66733470204
2022-09-14,98.37,27.2,23.26,18.26,1.63,3.78,9837.0,300.34999999999997,0.1141177337241279,54.01015199999999,50189.562245935675
2022-09-15,98.43,25.8,22.68,17.61,1.75,3.87,9843.0,298.95,0.11472208478804737,57.960603000000006,54145.802593321794
2022-09-16,98.22,26.95,22.96,17.95,1.92,4.49,9822.0,300.09999999999997,0.11403864217154097,90.51884900000002,84057.39572857582
2022-09-17,98.18,27.45,23.07,18.08,2.53,3.97,9818.0,300.59999999999997,0.11380259226031098,62.57077300000001,57984.049840499945
2022-09-18,98.22,27.59,22.84,17.82,0.43,4.54,9822.0,300.73999999999995,0.11379595835498918,93.57666400000001,86712.0125499279
2022-09-19,98.2,26.55,22.77,17.74,0.9,4.49,9820.0,299.7,0.1141675938423906,90.51884900000002,84152.4454540028
2022-09-20,98.17,26.09,20.51,15.46,0.25,6.09,9817.0,299.23999999999995,0.11430816372440847,225.86652899999999,210239.34555276367
2022-09-21,98.15,26.4,20.44,15.41,0.0,5.43,9815.0,299.54999999999995,0.1141666041454749,160.10300699999996,148841.2956756326
2022-09-22,98.2,27.24,21.01,15.96,0.0,4.76,9820.0,300.39,0.1139053492944654,107.85017599999999,100034.50978149472
2022-09-23,98.27,26.67,20.17,15.14,0.0,5.25,9827.0,299.82,0.11420324901096292,144.703125,134567.82703705927
2022-09-24,98.22,27.64,21.59,16.52,0.21,5.27,9822.0,300.78999999999996,0.11377704217453853,146.36318299999996,135603.64233140156
2022-09-25,98.14,27.52,22.18,17.17,0.58,3.8,9814.0,300.66999999999996,0.11372974341044838,54.87199999999999,50817.08147733768
2022-09-26,98.18,27.89,23.34,18.41,5.95,2.15,9818.0,301.03999999999996,0.11363625841565732,9.938374999999999,9196.385655500431
2022-09-27,98.1,27.02,23.31,18.37,12.05,2.79,9810.0,300.16999999999996,0.11387275433584153,21.717639000000002,20138.044914187427
2022-09-28,98.03,25.54,23.25,18.29,2.94,4.42,9803.0,298.69,0.11435533303788914,86.350888,80409.63689298675
2022-09-29,98.01,26.34,22.68,17.69,3.38,4.27,9801.0,299.48999999999995,0.11402659782955067,77.85448299999997,72289.40690215967
2022-09-30,98.06,25.37,22.48,17.45,3.53,5.29,9806.0,298.52,0.11445547161583675,148.035889,137971.20116080143
2022-10-01,98.06,24.57,21.66,16.59,1.52,7.26,9806.0,297.71999999999997,0.11476302360190645,382.657176,357599.34434458823
2022-10-02,98.05,25.44,21.16,16.1,0.01,6.91,9805.0,298.59,0.11441696997957766,329.939371,307403.9576524363
2022-10-03,97.98,26.6,22.01,16.98,0.0,6.77,9798.0,299.75,0.11389282009107474,310.2887329999999,287771.1302701621
2022-10-04,98.01,25.99,22.81,17.81,0.01,4.87,9801.0,299.14,0.11416001131233579,115.50130300000001,107370.69312446825
2022-10-05,97.98,24.88,22.93,17.95,12.48,3.72,9798.0,298.03,0.11455012187464234,51.478848000000006,48018.57249519355
2022-10-06,98.0,25.62,22.81,17.82,9.66,2.62,9800.0,298.77,0.11428972608834434,17.984728,16737.706021959362
2022-10-07,98.14,26.07,22.3,17.24,1.66,1.92,9814.0,299.21999999999997,0.1142808700996575,7.077887999999999,6586.612201159163
2022-10-08,98.25,26.05,23.21,18.21,8.9,3.03,9825.0,299.2,0.1144166092157484,27.818126999999993,25918.02046920364
2022-10-09,98.3,25.6,23.49,18.51,15.65,4.66,9830.0,298.75,0.11464726721385564,101.19469600000001,94472.69990681097
2022-10-10,98.4,25.96,23.68,18.7,9.71,3.78,9840.0,299.10999999999996,0.11462577073890638,54.01015199999999,50412.999520269426
2022-10-11,98.39,25.9,23.84,18.89,13.02,5.46,9839.0,299.04999999999995,0.11463711742236013,162.771336,151945.57434788038
2022-10-12,98.41,26.02,23.59,18.59,2.62,3.41,9841.0,299.16999999999996,0.11461442860671785,39.651821000000005,37007.29145836703
2022-10-13,98.37,26.09,23.35,18.33,3.73,2.84,9837.0,299.23999999999995,0.11454104171916125,22.906303999999995,21364.907586142694
2022-10-14,98.24,26.49,22.88,17.85,1.71,2.73,9824.0,299.64,0.11423696821784284,20.346417,18926.899657277827
2022-10-15,98.15,25.95,23.38,18.42,6.99,3.73,9815.0,299.09999999999997,0.11433836934729857,51.895117,48317.37808273943
2022-10-16,98.4,25.99,23.59,18.61,6.44,3.51,9840.0,299.14,0.11461427520797716,43.24355099999999,40359.42141702425
2022-10-17,98.54,26.31,23.7,18.69,2.32,3.56,9854.0,299.46,0.1146546943615814,45.118016000000004,42123.718783120195
2022-10-18,98.5,26.43,23.28,18.24,9.6,2.2,9850.0,299.58,0.11456224544792444,10.648000000000003,9933.320074874493
2022-10-19,98.44,26.17,22.89,17.82,11.8,2.61,9844.0,299.32,0.11459191356389233,17.779580999999997,16590.533952434507
2022-10-20,98.49,25.3,23.49,18.47,14.35,3.71,9849.0,298.45,0.11498432960540027,51.064811,47812.918763126814
2022-10-21,98.62,25.58,23.49,18.44,3.6,4.22,9862.0,298.72999999999996,0.11502818377122852,75.15144799999999,70392.51553644604
2022-10-22,98.64,25.36,23.57,18.55,0.95,5.96,9864.0,298.51,0.11513630357138481,211.708736,198488.76589667576
2022-10-23,98.53,25.41,21.08,15.96,0.14,5.31,9853.0,298.56,0.11498864701554687,149.72129099999998,140192.05346550388
2022-10-24,98.41,23.49,16.95,12.33,0.0,6.55,9841.0,296.64,0.11559195862416323,281.011375,264506.5265504219
2022-10-25,98.48,23.86,16.13,11.73,0.0,4.14,9848.0,297.01,0.11553007929084616,70.95794399999998,66754.56414762481
2022-10-26,98.64,23.83,17.52,12.74,0.01,4.03,9864.0,296.97999999999996,0.11572946992758461,65.45082700000002,61679.94421520059
2022-10-27,98.63,24.07,19.74,14.7,0.93,5.09,9863.0,297.21999999999997,0.11562429735057059,131.87222899999998,124161.6065732216
2022-10-28,98.5,24.27,22.26,17.14,7.33,6.09,9850.0,297.41999999999996,0.11539424884435882,225.86652899999999,212236.90913346704
2022-10-29,98.51,24.97,22.14,17.0,3.02,6.0,9851.0,298.12,0.1151349852805806,216.0,202509.74687537606
2022-10-30,98.52,24.99,21.9,16.76,0.65,6.04,9852.0,298.14,0.1151389485892674,220.348864,206594.1144904251
2022-10-31,98.5,23.75,22.08,16.96,7.64,5.54,9850.0,296.9,0.11559635396190368,170.031464,160050.96619882758
2022-11-01,98.62,23.71,22.25,17.11,33.38,4.73,9862.0,296.85999999999996,0.11575277685770767,105.82381700000003,99746.96963193567
2022-11-02,98.55,23.84,21.89,16.76,16.78,5.61,9855.0,296.98999999999995,0.11561998415460675,176.55848100000003,166228.8342365709
2022-11-03,98.55,23.76,21.62,16.47,15.59,5.34,9855.0,296.90999999999997,0.11565113702494581,152.273304,143403.10268482292
2022-11-04,98.71,23.89,21.17,16.0,2.37,4.18,9871.0,297.03999999999996,0.11578820435967048,73.03463199999999,68861.74664424123
2022-11-05,98.81,24.62,22.26,17.08,3.18,4.63,9881.0,297.77,0.1156213568478068,99.25284699999999,93447.11643382735
2022-11-06,98.83,24.38,21.78,16.59,1.38,5.74,9883.0,297.53,0.11573804345674862,189.11922400000003,178236.51561561474
2022-11-07,98.75,24.14,21.5,16.35,3.84,6.02,9875.0,297.28999999999996,0.11573771571605665,218.16720799999996,205612.37530274905
2022-11-08,98.73,24.52,22.21,17.04,1.94,5.99,9873.0,297.66999999999996,0.11556655646894716,214.92179900000002,202254.18182101447
2022-11-09,98.68,24.65,21.95,16.78,0.51,5.97,9868.0,297.79999999999995,0.11545760665320365,212.77617299999997,200046.24967568528
2022-11-10,98.6,24.36,21.97,16.82,1.95,6.69,9860.0,297.51,0.11547645691527718,299.4183090000001,281550.7402044058
2022-11-11,98.46,23.86,22.65,17.59,41.16,8.0,9846.0,297.01,0.11550661664273673,512.0,481572.51667808375
2022-11-12,98.56,24.61,23.18,18.13,29.11,6.02,9856.0,297.76,0.11533269550857787,218.16720799999996,204892.8417748053
2022-11-13,98.64,24.1,22.59,17.47,24.78,3.53,9864.0,297.25,0.11562434980351245,43.986976999999996,41415.059498425595
2022-11-14,98.7,24.57,22.73,17.61,5.21,4.66,9870.0,297.71999999999997,0.11551203782896356,101.19469600000001,95185.29617530228
2022-11-15,98.71,24.45,22.1,16.93,5.6,4.93,9871.0,297.59999999999997,0.11557032332996141,119.82315699999998,112764.3850912541
2022-11-16,98.62,22.83,20.32,15.18,0.0,4.94,9862.0,295.97999999999996,0.11609692998844211,120.55378400000002,113968.9251109212
2022-11-17,98.57,21.47,17.6,12.81,0.0,6.12,9857.0,294.62,0.11657371439546411,229.22092800000001,217590.42025106144
2022-11-18,98.63,21.66,18.12,13.25,0.0,6.4,9863.0,294.81,0.11656949784110643,262.14400000000006,248833.99803700592
2022-11-19,98.61,21.48,17.89,13.05,0.0,6.62,9861.0,294.63,0.11661706213699082,290.117528,275499.575820725
2022-11-20,98.46,20.55,16.05,11.62,0.05,6.77,9846.0,293.7,0.11680837660558133,310.2887329999999,295137.8193456909
2022-11-21,98.4,21.0,19.16,14.16,1.42,7.01,9840.0,294.15,0.11655860712464487,344.47210099999995,326951.45376935747
2022-11-22,98.37,23.59,22.14,17.08,7.19,5.79,9837.0,296.73999999999995,0.11550603667871476,194.10453900000002,182568.2460948046
2022-11-23,98.41,24.91,23.13,18.1,14.09,4.47,9841.0,298.06,0.1150412621830228,89.31462299999998,83668.32548947647
2022-11-24,98.54,24.43,22.43,17.31,4.09,3.37,9854.0,297.58,0.11537904016909459,38.272753,35958.49398263422
2022-11-25,98.65,24.19,22.0,16.84,0.72,3.28,9865.0,297.34,0.1156010704905212,35.28755199999999,33217.600435128224
2022-11-26,98.55,24.54,21.96,16.82,0.12,2.86,9855.0,297.69,0.11534811076649083,23.393655999999996,21973.20740747723
2022-11-27,98.38,24.87,22.22,17.12,0.52,2.46,9838.0,298.02,0.1150216282283045,14.886935999999999,13943.432619068528
2022-11-28,98.43,24.41,21.75,16.61,0.09,3.23,9843.0,297.56,0.11525798913626414,33.698267,31627.398832736275
2022-11-29,98.56,22.85,19.78,14.69,0.0,4.51,9856.0,296.0,0.11601845748187212,91.73385099999999,86664.56920491511
2022-11-30,98.62,22.44,19.87,14.85,0.78,4.54,9862.0,295.59,0.116250107709933,93.57666400000001,88582.06340886472
2022-12-01,98.56,24.22,22.27,17.15,1.96,4.71,9856.0,297.37,0.11548395404591635,104.487111,98258.29785706995
2022-12-02,98.53,24.52,22.33,17.2,0.17,3.9,9853.0,297.66999999999996,0.11533245020647588,59.318999999999996,55709.621726060235
2022-12-03,98.56,24.45,22.39,17.26,1.63,4.93,9856.0,297.59999999999997,0.11539470233412012,119.82315699999998,112593.02800723334
2022-12-04,98.64,23.9,22.17,17.01,1.02,5.65,9864.0,297.04999999999995,0.11570219821273886,180.36212500000002,169930.69103046265
2022-12-05,98.69,24.1,21.72,16.54,0.45,5.33,9869.0,297.25,0.11568295906436175,151.41943700000002,142638.21189888995
2022-12-06,98.6,23.45,20.72,15.55,0.0,5.71,9860.0,296.59999999999997,0.11583075083231326,186.169411,175596.9895877646
2022-12-07,98.51,21.36,18.84,13.85,0.0,6.63,9851.0,294.51,0.11654626943685,291.43424699999997,276581.9484077927
2022-12-08,98.32,20.19,16.26,11.8,3.3,8.56,9832.0,293.34,0.11678543574437295,627.222016,596478.5758525237
2022-12-09,98.0,21.46,19.38,14.58,40.09,10.81,9800.0,294.60999999999996,0.11590353845224072,1263.214441,1192226.159089049
2022-12-10,97.79,23.02,21.78,16.77,57.56,9.07,9779.0,296.16999999999996,0.11504598957256751,746.142643,699001.6728852326
2022-12-11,98.31,23.92,22.33,17.24,10.08,6.34,9831.0,297.07,0.11530735315143524,254.840104,239281.78879329082
2022-12-12,98.39,23.5,22.74,17.69,30.89,6.27,9839.0,296.65,0.11556457092586145,246.49188299999994,231959.52115785066
2022-12-13,98.6,24.11,22.31,17.16,6.77,4.51,9860.0,297.26,0.11557357430150075,91.73385099999999,86332.24614175578
2022-12-14,98.68,23.79,21.93,16.77,0.45,3.84,9868.0,296.94,0.11579199589588483,56.62310399999999,53389.65111478916
2022-12-15,98.61,22.55,20.19,15.06,0.04,3.74,9861.0,295.7,0.11619507953135477,52.31362400000001,49497.97295504521
2022-12-16,98.54,22.14,19.44,14.41,0.0,4.16,9854.0,295.28999999999996,0.1162738148041558,71.991296,68162.69971245201
2022-12-17,98.61,23.08,21.1,15.95,0.01,4.66,9861.0,296.22999999999996,0.11598718906735174,101.19469600000001,95576.83468682095
